USR_Age,Physical_Act,Sleep_Dur,Stress_LVL,BMI,Work_Load,Social_Freq,Travel_Idx,Total_Active_Min,Session_Freq,Post_Rate,Short_Vid_Cons,Story_Cons,Msg_Outgoing,Follower_Base,Following_Base,Account_Age_Yrs,USR_Gender_Male,USR_Gender_Non-binary,USR_Gender_Prefer not to say,Loc_Type_Suburban,Loc_Type_Urban,Inc_Bracket_Low,Inc_Bracket_Lower-middle,Inc_Bracket_Middle,Inc_Bracket_Upper-middle,Edu_Level_High school,Edu_Level_Master’s,Edu_Level_Other,Edu_Level_PhD,Edu_Level_Some college,Premium_Member,Wellbeing_Score
26.0,2.4,9.1,34,28.4,36.5,5,3,304.0,16,6,300,150,42,2006,2404,2013,True,False,False,False,True,False,False,True,False,False,False,True,False,False,Free,6.0
30.0,8.4,8.3,25,22.2,32.4,5,3,188.0,16,2,156,87,25,452,917,2010,False,False,False,False,True,True,False,False,False,False,False,False,False,True,Free,9.0
49.0,10.5,8.8,19,24.4,46.1,3,2,277.0,17,5,208,139,42,4005,5036,2022,False,False,False,True,False,True,False,False,False,True,False,False,False,False,Free,
40.0,12.1,9.8,10,27.1,32.1,4,4,97.0,3,1,104,64,15,864,1113,2021,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Free,6.0
13.0,1.9,5.7,13,28.1,31.8,5,4,205.0,10,15,260,116,30,866,1260,2010,False,False,True,False,True,False,True,False,False,False,False,False,False,True,Free,4.0
32.0,6.7,6.2,21,30.7,40.3,3,2,192.0,6,1,180,105,30,1749,1994,2020,True,False,False,True,False,False,False,False,True,False,False,False,False,True,Free,9.0
54.0,6.3,6.8,5,24.0,34.8,4,5,99.0,4,2,83,77,15,321,618,2010,False,False,False,False,True,True,False,False,False,True,False,False,False,False,Free,4.0
61.0,4.1,6.7,5,16.2,36.5,4,5,97.0,8,3,97,82,22,441,837,2015,True,False,False,False,True,False,True,False,False,False,False,False,False,False,Free,1.0
64.0,2.9,7.0,21,18.6,49.6,4,3,230.0,8,7,177,126,39,2767,4306,2022,False,False,False,False,False,False,False,True,False,True,False,False,False,False,Free,2.0
17.0,8.7,8.4,16,22.9,49.6,2,3,119.0,5,11,197,59,18,2833,4086,2014,False,False,False,True,False,False,False,False,True,True,False,False,False,False,Premium,6.0
20.0,7.3,5.5,18,21.7,41.7,1,6,287.0,10,11,300,148,41,6699,5963,2021,False,False,False,True,False,False,True,False,False,False,False,True,False,False,Business,5.0
28.0,2.8,8.7,21,21.1,22.4,2,0,213.0,8,7,258,111,33,738,1261,2017,False,False,False,True,False,False,True,False,False,False,False,False,False,False,Premium,10.0
36.0,8.3,6.0,32,24.6,33.9,3,5,268.0,9,3,214,120,31,932,1074,2012,True,False,False,True,False,True,False,False,False,False,False,False,False,False,Free,2.0
23.0,8.1,5.5,4,27.4,40.5,3,1,72.0,3,8,168,61,18,950,695,2019,False,False,True,True,False,False,False,False,True,True,False,False,False,False,Business,4.0
51.0,15.3,7.9,8,26.3,17.8,2,7,113.0,12,3,92,86,20,1770,1248,2017,False,False,False,True,False,True,False,False,False,False,True,False,False,False,Free,1.0
61.0,4.7,8.0,9,31.9,47.3,6,5,5.0,1,5,43,28,2,772,1409,2021,True,False,False,False,True,False,False,True,False,False,False,False,False,False,Free,9.0
37.0,6.0,9.9,25,26.8,33.2,1,2,277.0,18,7,188,123,36,236,438,2017,False,False,False,True,False,False,False,True,False,False,False,False,True,False,Free,4.0
24.0,12.5,6.4,4,30.2,52.8,6,2,143.0,9,13,208,89,34,294,537,2016,True,False,False,False,False,False,False,False,True,False,True,False,False,False,Free,3.0
56.0,3.5,5.3,14,27.0,37.5,5,2,117.0,5,2,110,80,20,249,277,2022,False,False,False,False,True,False,False,False,True,False,False,False,False,False,Free,7.0
43.0,0.7,5.3,28,25.1,38.2,3,5,159.0,6,3,112,92,21,13323,10000,2018,True,False,False,True,False,True,False,False,False,False,True,False,False,False,Premium,10.0
61.0,2.9,7.0,24,18.5,44.6,2,4,175.0,5,4,146,100,22,644,1010,2019,True,False,False,True,False,False,False,True,False,False,False,False,False,True,Free,8.0
41.0,11.6,9.5,9,28.7,38.7,4,6,133.0,5,2,124,87,25,3957,2352,2015,True,False,False,True,False,True,False,False,False,True,False,False,False,False,Free,3.0
34.0,8.3,5.8,39,29.2,46.4,4,2,393.0,12,10,284,150,56,2556,2257,2023,True,False,False,False,True,False,False,True,False,False,False,False,False,True,Premium,4.0
18.0,10.3,6.8,20,22.4,39.6,7,2,78.0,6,7,165,67,17,6655,10000,2010,False,False,False,True,False,True,False,False,False,False,False,False,False,False,Free,10.0
43.0,7.0,7.2,3,27.2,49.7,4,5,97.0,8,2,102,68,22,752,1644,2020,True,False,False,False,False,False,True,False,False,True,False,False,False,False,Free,1.0
37.0,9.5,5.6,34,28.0,20.5,3,2,248.0,15,7,179,124,42,1311,2919,2018,False,False,False,True,False,True,False,False,False,True,False,False,False,False,Free,9.0
49.0,6.6,10.0,20,26.3,25.5,6,6,129.0,5,2,123,80,23,2494,1900,2023,True,False,False,False,False,False,False,True,False,True,False,False,False,False,Free,9.0
18.0,5.2,6.2,40,19.8,39.2,4,3,301.0,20,17,300,131,42,1998,3046,2010,False,False,False,False,True,False,False,False,False,False,False,False,False,True,Free,8.0
64.0,6.3,5.3,29,22.6,49.0,4,3,137.0,4,4,101,83,25,1144,2022,2022,False,False,False,False,True,False,False,False,True,False,False,False,False,True,Premium,9.0
58.0,6.5,7.1,1,30.2,35.7,1,5,5.0,1,2,30,25,13,696,988,2020,True,False,False,False,True,False,False,True,False,False,False,True,False,False,Free,7.0
28.0,7.4,7.1,27,23.1,29.6,4,6,288.0,35,8,293,150,35,349,808,2012,False,False,False,True,False,False,False,True,False,False,False,False,False,False,Premium,9.0
48.0,8.7,6.9,16,20.9,57.7,5,3,252.0,11,6,183,122,34,3772,3516,2018,True,False,False,False,True,True,False,False,False,False,False,False,True,False,Premium,1.0
55.0,3.7,7.9,26,27.5,37.9,3,1,127.0,10,9,133,98,24,189,146,2025,True,False,False,True,False,False,False,True,False,False,False,False,False,True,Free,8.0
51.0,15.8,8.6,34,24.8,48.1,6,4,338.0,13,9,230,150,42,238,102,2010,True,False,False,True,False,False,False,False,True,False,False,False,False,True,Free,1.0
31.0,14.8,7.3,3,23.3,25.9,1,3,128.0,10,5,127,87,16,755,1291,2012,True,False,False,False,True,True,False,False,False,True,False,False,False,False,Free,4.0
52.0,9.8,8.2,33,29.3,32.8,7,2,330.0,36,7,237,150,48,763,710,2010,False,False,False,False,True,False,False,False,True,False,False,False,False,False,Free,3.0
62.0,5.9,6.0,12,29.2,36.7,3,6,66.0,2,4,74,43,15,250,418,2016,True,False,False,False,True,False,False,True,False,True,False,False,False,False,Premium,3.0
62.0,8.1,7.1,24,17.3,27.3,2,3,175.0,13,5,141,104,25,2389,3885,2010,True,False,False,True,False,False,False,True,False,True,False,False,False,False,Free,4.0
23.0,5.4,7.6,16,17.7,31.3,0,4,240.0,19,14,264,128,28,1134,1378,2016,False,False,False,False,False,False,False,True,False,True,False,False,False,False,Free,2.0
47.0,1.2,6.0,3,33.3,27.7,8,4,61.0,6,4,76,62,16,4286,10000,2022,True,False,False,False,True,True,False,False,False,False,False,False,False,True,Free,6.0
43.0,5.5,7.4,31,26.3,23.9,3,3,345.0,18,8,253,148,44,251,116,2012,True,False,False,False,True,False,False,True,False,False,True,False,False,False,Free,
27.0,2.1,4.9,31,28.4,35.8,4,4,364.0,33,6,300,150,40,7564,10000,2024,False,False,False,False,False,True,False,False,False,False,True,False,False,False,Free,1.0
49.0,9.7,8.6,11,15.8,54.7,1,2,12.0,1,0,37,34,11,648,393,2023,False,False,False,False,True,False,False,True,False,False,False,False,False,False,Free,10.0
13.0,11.0,7.3,14,25.1,48.9,2,5,257.0,17,16,300,114,21,465,661,2025,False,False,False,True,False,False,False,False,False,False,False,False,False,True,Free,
16.0,8.1,8.6,38,27.0,58.1,5,3,357.0,19,11,300,150,51,6931,9305,2024,False,False,False,False,False,False,True,False,False,False,False,False,False,True,Free,4.0
15.0,9.3,6.7,17,22.9,31.6,5,6,237.0,14,7,284,122,31,667,757,2024,True,False,False,False,True,True,False,False,False,False,False,False,False,True,Free,6.0
15.0,5.1,7.3,34,23.7,32.1,3,0,442.0,39,12,300,150,61,640,867,2024,False,False,False,False,True,False,False,False,True,False,True,False,False,False,Free,1.0
47.0,10.4,5.6,10,26.9,36.0,3,4,84.0,3,4,89,60,12,3029,2948,2013,False,False,False,False,True,True,False,False,False,True,False,False,False,False,Free,8.0
63.0,7.5,6.0,10,21.6,58.7,1,4,25.0,1,1,65,33,7,674,827,2016,False,False,False,True,False,False,False,True,False,False,False,True,False,False,Free,8.0
46.0,8.9,6.0,21,21.7,58.4,2,1,85.0,3,4,88,62,22,1026,1890,2015,False,False,False,True,False,True,False,False,False,False,False,False,False,False,Free,8.0
62.0,5.0,6.8,25,21.8,48.0,2,3,214.0,8,8,158,99,41,1896,1786,2022,True,False,False,True,False,False,False,False,True,False,False,False,False,False,Free,
13.0,1.2,6.0,21,27.9,31.9,4,2,255.0,8,11,267,126,32,1677,2580,2021,False,False,False,True,False,True,False,False,False,False,False,True,False,False,Business,
46.0,12.8,7.2,13,22.2,27.9,0,3,80.0,4,2,88,56,18,1171,1149,2016,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Free,7.0
29.0,3.2,7.9,18,19.0,31.1,2,0,193.0,12,3,218,98,22,3457,7168,2011,True,False,False,True,False,True,False,False,False,True,False,False,False,False,Free,1.0
44.0,2.7,6.4,25,24.8,28.0,3,2,171.0,10,5,138,93,23,3260,6063,2022,True,False,False,False,True,False,True,False,False,False,False,False,False,False,Free,8.0
59.0,13.8,7.8,7,26.7,46.6,6,7,140.0,4,5,128,81,14,411,373,2017,False,False,False,True,False,False,True,False,False,False,False,False,False,False,Free,5.0
35.0,8.1,6.4,25,22.1,55.3,6,3,252.0,10,6,172,112,44,685,286,2010,False,False,False,True,False,False,False,False,True,False,False,False,False,False,Free,5.0
26.0,4.4,5.6,27,23.4,55.6,6,2,259.0,8,6,268,123,27,734,1116,2015,False,False,False,False,True,False,False,False,True,False,False,False,False,True,Free,4.0
56.0,4.0,7.7,5,23.9,37.2,6,4,41.0,4,2,51,61,19,217,148,2010,True,False,False,True,False,False,True,False,False,False,False,False,False,False,Premium,
31.0,4.9,5.0,29,27.1,50.3,0,5,237.0,7,7,174,128,29,14486,10000,2017,False,False,False,False,True,False,True,False,False,False,False,False,False,False,Free,8.0
49.0,5.0,7.7,36,24.4,64.7,3,4,412.0,16,13,296,150,57,5724,6696,2015,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Free,1.0
19.0,6.1,6.0,5,22.5,32.9,3,6,131.0,5,6,176,65,15,1054,1887,2013,False,False,False,False,True,False,True,False,False,False,True,False,False,False,Business,
24.0,3.9,6.0,6,30.3,52.9,2,2,59.0,2,6,173,49,9,271,527,2020,False,False,False,True,False,False,False,False,True,False,False,False,False,False,Free,3.0
61.0,4.4,6.6,9,21.2,63.1,3,1,101.0,3,2,104,75,25,197,354,2021,False,False,False,False,True,False,False,True,False,False,False,False,False,False,Business,5.0
39.0,16.3,7.7,16,27.2,32.5,7,7,85.0,3,3,82,64,15,156,342,2022,False,False,False,False,True,False,False,True,False,False,False,False,False,False,Free,10.0
57.0,1.7,7.2,40,23.8,43.4,5,2,370.0,11,7,268,150,56,2153,4147,2018,True,False,False,False,True,False,True,False,False,False,False,True,False,False,Premium,1.0
43.0,2.0,6.7,30,17.8,52.1,3,2,202.0,24,8,150,111,35,3113,2141,2024,False,False,False,True,False,False,False,False,True,False,False,False,True,False,Free,8.0
44.0,5.6,6.9,26,20.8,50.3,5,0,251.0,10,6,217,105,34,5563,4044,2021,True,False,False,True,False,False,False,True,False,False,False,False,False,False,Premium,7.0
59.0,6.2,6.6,18,25.5,34.5,7,2,103.0,3,3,86,77,13,2841,2322,2020,False,False,False,False,True,False,False,False,True,False,False,False,False,False,Premium,9.0
29.0,7.2,5.8,14,21.1,34.2,2,2,37.0,2,4,127,37,15,1204,1986,2024,False,False,False,False,True,False,False,False,False,True,False,False,False,False,Free,10.0
20.0,12.2,6.8,3,26.1,23.6,6,0,93.0,4,9,163,75,29,590,1008,2015,False,False,True,True,False,False,False,True,False,False,False,False,False,True,Free,7.0
58.0,13.2,6.5,40,33.0,33.2,5,5,298.0,16,4,235,129,40,1809,2071,2024,True,False,False,False,True,True,False,False,False,True,False,False,False,False,Premium,5.0
35.0,12.9,6.7,37,26.2,33.1,4,2,356.0,11,7,298,150,44,631,657,2019,True,False,False,True,False,False,False,True,False,False,True,False,False,False,Free,
47.0,5.1,6.7,4,22.5,36.0,4,1,97.0,7,4,113,60,24,794,426,2025,True,False,False,False,True,False,False,True,False,False,False,False,False,False,Free,2.0
13.0,2.5,7.3,24,27.9,67.5,4,1,230.0,7,6,254,140,33,1804,3857,2023,True,False,False,False,False,False,True,False,False,False,False,False,False,True,Free,
43.0,2.1,6.9,4,22.7,43.2,4,5,5.0,1,2,39,33,16,8595,5390,2014,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Free,8.0
65.0,3.2,6.4,37,23.0,42.3,8,4,273.0,16,7,204,135,42,2459,4601,2023,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Free,4.0
,5.6,5.7,20,19.5,31.5,2,3,209.0,12,6,162,117,35,788,835,2021,False,False,False,False,True,False,False,True,False,False,False,False,False,False,Free,1.0
43.0,3.0,8.0,37,25.6,26.4,5,3,352.0,11,7,260,150,36,215,432,2015,False,False,False,False,True,False,False,True,False,False,False,False,False,False,Free,3.0
46.0,5.5,5.5,5,23.8,28.4,0,2,15.0,1,7,56,39,11,680,1524,2012,True,False,False,True,False,False,False,False,True,False,True,False,False,False,Premium,7.0
40.0,14.1,7.8,1,26.3,42.7,3,3,25.0,1,2,63,47,10,945,1822,2021,True,False,False,False,True,False,False,True,False,False,True,False,False,False,Free,4.0
48.0,0.4,8.7,25,21.8,36.5,2,4,291.0,12,12,212,150,43,774,1585,2010,True,False,False,False,True,False,False,True,False,True,False,False,False,False,Free,3.0
,0.6,5.5,10,20.8,53.5,4,5,81.0,4,1,84,56,24,3942,8924,2016,False,False,False,False,True,False,False,True,False,False,False,False,False,True,Premium,
22.0,9.0,7.1,20,24.8,25.3,3,1,239.0,19,7,264,122,37,1270,2837,2012,False,False,False,False,True,False,False,False,False,True,False,False,False,False,Premium,3.0
54.0,4.1,5.1,24,18.0,30.9,3,6,125.0,8,1,110,93,26,242,464,2018,False,False,False,False,True,False,True,False,False,False,True,False,False,False,Free,10.0
52.0,3.3,5.7,13,26.2,55.4,4,5,81.0,4,2,97,58,22,2053,3593,2011,False,False,False,False,True,False,False,False,False,True,False,False,False,False,Free,5.0
,7.2,6.4,14,26.8,26.5,3,1,198.0,13,12,233,118,28,1445,2347,2015,False,False,False,False,True,False,False,True,False,True,False,False,False,False,Free,2.0
16.0,5.1,5.2,17,20.7,33.8,4,5,197.0,12,13,233,115,35,9041,10000,2013,False,False,False,False,True,True,False,False,False,True,False,False,False,False,Free,6.0
20.0,2.5,8.3,8,28.8,50.5,1,3,116.0,4,3,184,83,25,2513,4002,2010,False,False,True,False,True,False,True,False,False,False,False,False,False,True,Free,4.0
48.0,7.6,7.0,33,25.8,29.7,4,5,169.0,15,3,143,98,23,544,1061,2017,True,False,False,False,False,False,False,True,False,True,False,False,False,False,Free,10.0
63.0,2.6,7.6,1,28.9,45.3,4,3,13.0,1,0,52,38,13,7520,10000,2024,False,False,False,False,True,False,False,False,False,True,False,False,False,False,Free,6.0
57.0,5.3,8.0,26,27.0,40.3,5,5,234.0,12,10,175,112,33,1056,2474,2019,True,False,False,False,True,True,False,False,False,False,False,False,False,False,Free,10.0
15.0,8.5,6.3,33,29.3,48.1,6,0,353.0,19,16,300,150,55,19985,10000,2025,True,False,False,False,True,False,False,False,True,False,False,False,False,False,Free,7.0
52.0,7.2,6.2,3,29.8,42.6,4,1,82.0,6,0,96,57,17,1446,1557,2015,True,False,False,True,False,False,False,True,False,True,False,False,False,False,Free,5.0
30.0,6.8,5.2,8,31.6,32.1,7,6,77.0,2,2,84,56,24,843,1161,2017,True,False,False,True,False,False,False,True,False,False,False,False,False,True,Premium,5.0
59.0,4.0,7.5,21,29.7,36.5,6,5,139.0,7,4,117,69,27,1506,1697,2019,False,False,False,True,False,False,False,True,False,False,False,False,False,True,Business,4.0
50.0,1.9,8.3,29,27.7,36.4,3,5,167.0,18,5,132,96,30,198,374,2012,False,False,False,True,False,False,False,False,True,True,False,False,False,False,Premium,10.0
24.0,8.3,9.6,17,29.2,51.0,4,4,101.0,3,8,175,84,16,524,987,2025,False,False,False,False,True,False,False,True,False,False,False,False,False,True,Free,10.0
59.0,6.1,8.4,40,31.2,7.2,3,4,372.0,17,5,291,150,56,324,675,2021,False,False,False,False,True,False,True,False,False,False,False,False,False,True,Free,8.0
31.0,10.7,6.7,6,27.1,46.9,7,2,91.0,4,4,108,55,24,1600,1260,2024,False,False,True,True,False,False,True,False,False,True,False,False,False,False,Free,5.0
49.0,12.5,6.4,9,29.8,33.0,3,1,198.0,14,4,169,124,31,220,421,2010,False,False,False,False,False,True,False,False,False,False,False,False,False,True,Free,1.0
34.0,2.1,7.9,26,26.8,44.1,2,0,171.0,7,2,138,87,26,1954,3808,2016,True,False,False,True,False,False,True,False,False,False,False,False,False,True,Free,
45.0,11.7,6.1,12,23.9,43.5,1,3,66.0,3,2,82,66,23,152,357,2024,False,False,False,True,False,False,False,True,False,True,False,False,False,False,Premium,8.0
45.0,18.8,5.9,17,28.0,31.1,3,5,158.0,5,8,130,90,26,1441,2071,2025,False,False,False,False,True,False,False,True,False,False,False,False,False,True,Premium,9.0
43.0,6.5,7.3,19,26.2,40.1,5,3,203.0,13,8,172,120,33,2679,1476,2025,True,False,False,False,True,False,False,True,False,False,False,False,False,False,Free,7.0
38.0,5.2,9.4,11,16.2,30.3,2,3,146.0,14,3,148,78,22,531,517,2025,False,False,False,False,True,False,False,True,False,False,True,False,False,False,Free,3.0
20.0,10.0,8.9,19,27.6,30.0,1,2,183.0,8,5,228,112,36,2702,1305,2025,True,False,False,False,True,False,False,True,False,False,True,False,False,False,Free,8.0
46.0,12.2,7.5,2,20.9,35.1,4,4,5.0,1,2,47,40,11,749,732,2010,False,False,False,False,True,False,False,True,False,True,False,False,False,False,Free,8.0
63.0,13.2,6.7,0,25.9,49.3,6,0,5.0,1,3,56,31,10,8460,6003,2011,False,False,False,False,True,True,False,False,False,False,False,True,False,False,Free,9.0
16.0,1.9,8.3,37,28.0,38.7,3,3,364.0,31,19,300,150,46,148,201,2012,False,False,False,False,True,False,False,True,False,False,False,False,False,True,Free,8.0
60.0,1.2,6.9,39,21.4,48.3,5,4,283.0,31,5,199,150,33,1389,2456,2014,False,False,False,False,True,False,False,False,True,False,False,False,False,True,Free,6.0
,4.7,7.8,33,26.0,45.1,4,3,389.0,18,7,300,150,48,3601,7205,2010,False,False,False,False,True,False,False,False,True,False,False,False,False,False,Premium,4.0
58.0,1.1,6.8,12,22.4,48.0,4,4,107.0,5,3,109,74,16,1054,1198,2025,False,False,False,False,True,False,True,False,False,False,True,False,False,False,Free,10.0
59.0,6.4,7.7,32,22.7,38.0,6,1,195.0,20,5,135,101,26,687,626,2012,True,False,False,False,True,False,True,False,False,False,False,False,False,False,Free,5.0
32.0,1.0,4.5,35,16.8,47.3,4,8,412.0,15,6,263,150,57,1597,3281,2015,False,False,False,True,False,False,True,False,False,True,False,False,False,False,Free,2.0
49.0,5.7,6.3,24,23.8,34.9,4,3,290.0,12,8,190,147,45,10588,10000,2011,True,False,False,False,True,True,False,False,False,True,False,False,False,False,Premium,4.0
51.0,5.5,7.4,11,19.4,47.3,0,2,98.0,5,1,107,72,19,292,164,2011,True,False,False,True,False,False,False,False,True,True,False,False,False,False,Premium,7.0
31.0,0.8,6.1,28,24.0,28.0,7,4,326.0,34,6,254,145,41,13201,9730,2011,False,False,False,True,False,True,False,False,False,False,False,False,False,False,Free,7.0
19.0,5.1,7.8,28,25.5,27.5,3,3,269.0,11,19,279,145,41,263,397,2024,False,False,False,True,False,False,False,False,False,False,True,False,False,False,Business,2.0
25.0,4.5,7.9,37,29.0,54.1,3,1,336.0,28,6,300,150,39,751,324,2015,False,False,False,False,True,False,False,True,False,False,False,False,False,False,Free,8.0
18.0,4.2,7.7,16,28.8,41.3,2,2,215.0,9,11,230,107,32,1008,642,2025,True,False,False,True,False,False,True,False,False,False,False,False,False,False,Free,5.0
45.0,2.2,8.3,33,25.4,52.2,6,5,178.0,17,6,164,104,24,264,618,2020,True,False,False,False,False,False,False,False,True,False,False,False,False,False,Business,10.0
42.0,6.7,7.0,2,22.9,44.5,8,3,5.0,1,3,42,39,10,599,1212,2014,False,False,False,True,False,False,False,True,False,False,False,False,False,True,Free,7.0
56.0,3.2,4.9,18,21.9,41.3,5,3,122.0,6,6,94,78,29,7040,7283,2021,False,False,False,False,True,False,False,False,False,True,False,False,False,False,Premium,7.0
18.0,4.5,6.5,17,29.2,36.1,3,3,221.0,25,16,274,117,39,5658,8831,2018,True,False,False,False,False,True,False,False,False,False,False,False,False,False,Free,2.0
44.0,11.5,6.2,3,28.4,40.8,7,4,140.0,7,2,109,76,19,827,1515,2023,False,False,False,False,True,False,False,True,False,False,False,False,False,True,Free,3.0
23.0,7.0,6.5,38,29.5,50.6,2,6,366.0,31,20,300,150,36,839,516,2016,False,False,False,False,True,False,True,False,False,False,True,False,False,False,Free,4.0
58.0,1.7,6.7,26,24.8,26.2,2,2,207.0,8,5,162,98,30,1355,2425,2018,True,False,False,True,False,False,True,False,False,False,True,False,False,False,Free,8.0
23.0,10.6,7.3,26,27.2,26.4,3,4,280.0,11,6,254,150,38,1578,2949,2013,False,False,False,False,True,False,False,True,False,True,False,False,False,False,Free,4.0
28.0,7.1,8.1,7,31.5,44.6,4,5,15.0,1,3,142,41,9,243,375,2012,False,False,False,False,True,False,False,False,True,True,False,False,False,False,Free,5.0
39.0,3.9,6.3,6,26.0,39.0,2,3,71.0,2,5,80,55,21,4405,2419,2010,True,False,False,False,True,False,False,False,True,False,False,False,False,True,Free,6.0
26.0,13.5,7.1,1,33.0,39.1,6,5,86.0,3,4,163,50,16,78,40,2017,False,False,False,False,True,False,False,False,True,False,False,False,False,True,Free,4.0
,8.7,5.9,3,29.8,38.1,4,0,22.0,1,2,64,46,18,696,1540,2010,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Free,8.0
43.0,3.8,4.7,9,19.7,29.0,0,2,138.0,6,2,117,93,29,3122,6965,2021,True,False,False,False,True,False,False,True,False,True,False,False,False,False,Free,4.0
47.0,11.0,8.6,6,18.8,40.7,2,2,5.0,1,3,44,40,14,63,89,2018,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Free,9.0
46.0,7.8,7.6,13,24.9,50.1,6,1,247.0,8,11,226,119,39,507,386,2021,False,False,False,True,False,False,False,False,True,False,False,False,False,True,Free,2.0
53.0,7.8,8.2,38,27.7,48.5,7,3,294.0,17,5,225,150,42,156,354,2019,True,False,False,False,True,False,True,False,False,True,False,False,False,False,Free,6.0
52.0,8.5,5.5,17,23.3,53.5,3,2,249.0,8,8,191,121,33,565,592,2025,True,False,False,False,False,False,True,False,False,False,False,False,False,False,Free,3.0
31.0,4.6,9.4,21,16.4,56.8,1,1,184.0,6,4,179,101,32,1772,3524,2022,False,False,False,False,True,False,False,False,False,True,False,False,False,False,Business,
58.0,1.1,4.9,40,21.2,43.3,9,5,344.0,11,8,250,150,58,646,863,2019,False,False,False,True,False,True,False,False,False,True,False,False,False,False,Free,1.0
37.0,4.9,5.6,21,24.6,36.7,3,2,125.0,9,3,108,82,24,798,1500,2017,False,False,False,False,False,True,False,False,False,False,False,False,False,True,Business,8.0
41.0,8.1,5.0,26,18.5,41.7,6,3,247.0,10,7,171,125,38,3572,2939,2020,False,False,False,False,True,False,False,False,True,False,False,False,False,True,Business,3.0
21.0,10.7,5.6,23,27.3,46.8,3,8,174.0,5,5,225,117,17,916,2071,2019,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Free,8.0
52.0,5.4,7.4,24,27.5,52.3,6,4,308.0,23,9,200,136,51,611,1169,2021,True,False,False,True,False,False,False,True,False,False,False,False,False,False,Free,4.0
64.0,6.0,9.2,16,16.3,34.0,3,1,52.0,1,2,89,45,18,7433,7712,2013,False,False,False,False,True,False,False,True,False,False,False,False,False,True,Free,8.0
31.0,11.9,7.9,38,28.0,50.4,6,5,284.0,12,9,218,133,37,1071,1629,2018,True,False,False,False,False,False,False,True,False,False,False,True,False,False,Business,5.0
,3.0,5.4,18,25.1,44.6,2,6,120.0,4,3,86,89,17,852,385,2015,True,False,False,False,True,False,False,False,True,False,True,False,False,False,Free,10.0
39.0,1.7,6.6,0,23.4,34.4,3,3,5.0,1,7,48,38,18,958,500,2022,True,False,False,False,True,False,False,True,False,False,True,False,False,False,Premium,9.0
30.0,6.9,7.3,36,22.2,36.7,4,0,419.0,20,6,300,150,56,974,880,2023,True,False,False,False,True,True,False,False,False,False,False,False,False,True,Premium,
22.0,3.5,5.8,21,22.8,36.6,2,3,402.0,19,14,300,150,40,2638,2497,2014,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Premium,1.0
30.0,14.6,7.3,25,26.9,32.9,4,1,259.0,15,5,187,137,33,1465,3625,2015,False,False,False,False,True,False,False,True,False,False,False,False,False,False,Free,2.0
49.0,14.7,5.5,37,21.1,33.0,2,1,223.0,16,10,160,137,21,2219,3459,2025,True,False,False,False,True,True,False,False,False,True,False,False,False,False,Free,10.0
60.0,2.2,8.1,17,19.0,42.1,5,5,189.0,16,4,163,102,28,1735,4261,2011,True,False,False,True,False,False,False,True,False,False,False,False,False,False,Free,6.0
57.0,8.2,7.6,1,24.0,34.4,3,6,5.0,1,1,42,28,12,1732,1739,2015,False,False,False,False,True,True,False,False,False,False,False,False,False,True,Free,10.0
28.0,5.5,6.8,16,24.7,56.8,7,3,184.0,9,2,232,105,35,571,342,2021,False,False,False,False,True,False,False,True,False,False,False,False,False,False,Free,4.0
37.0,4.0,6.9,31,30.3,45.2,5,4,263.0,15,13,196,131,33,8090,10000,2017,False,False,False,False,True,False,True,False,False,False,True,False,False,False,Premium,5.0
63.0,5.4,5.8,38,22.5,52.0,5,2,332.0,35,4,269,150,49,447,832,2020,True,False,False,False,True,True,False,False,False,False,False,False,False,False,Premium,
20.0,2.1,6.8,32,25.1,34.5,5,3,287.0,13,10,300,144,51,246,503,2014,False,False,False,False,False,False,False,True,False,True,False,False,False,False,Free,9.0
20.0,3.9,7.7,3,30.8,55.2,2,0,41.0,2,9,145,52,17,2531,2408,2018,False,False,True,True,False,False,False,False,False,False,False,False,False,False,Free,5.0
33.0,7.8,8.5,21,26.6,35.7,5,4,178.0,19,2,146,93,40,174,317,2024,False,False,False,False,True,False,False,True,False,False,False,False,False,True,Free,10.0
40.0,6.8,5.6,15,26.7,45.2,4,0,236.0,10,7,174,114,35,1416,570,2014,False,False,False,False,True,False,False,True,False,True,False,False,False,False,Free,1.0
19.0,13.0,8.0,28,23.8,48.9,6,1,325.0,20,16,300,150,33,284,498,2012,False,False,False,False,True,False,False,True,False,False,True,False,False,False,Free,4.0
57.0,9.8,8.1,8,28.2,31.8,8,3,153.0,5,2,133,100,27,329,266,2016,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Free,2.0
15.0,2.1,7.5,10,28.4,35.3,2,1,88.0,5,4,198,48,24,254,187,2021,False,True,False,True,False,False,False,True,False,False,False,False,False,False,Free,10.0
